Table,Sponsoring Institution,Sponsoring Institution Cleaned,SNHAF,City,City Cleaned,Specialty,Specialty Cleaned,Program Code,2025 Quota,2025 Matched,2024 Quota,2024 Matched,2023 Quota,2023 Matched,2022 Quota,2022 Matched,2021 Quota,2021 Matched,2020 Quota,2020 Matched
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Geriatric Medicine (Family Medicine),Geriatric Medicine,1587125F0,0,0,2,0,2,0,2,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Cardiovascular Disease,Cardiovascular Disease,1587141F0,3,3,0,0,0,0,0,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Endocrinology/Clinical,Endocrinology,1587143F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Gastroenterology/Clinical,Gastroenterology,1587144F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Rheumatology,Rheumatology,1587150F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Reproductive Endocrinology,Reproductive Endocrinology,1587235F0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Ocala,Surgical Critical Care/Ocala,Surgical Critical Care,1587442F0,2,0,2,0,2,0,2,0,2,2,2,1
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Vascular Surgery,Vascular Surgery,1587450F0,1,0,1,1,1,1,1,1,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1587540F0,2,0,2,1,2,1,0,0,2,1,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Kissimmee,Hospice and Palliative Med/Kissimmee,Hospice and Palliative Medicine,1587540F1,2,2,2,2,0,0,0,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Kissimmee,Clinical Ultrasound/Kissimmee,Clinical Ultrasound,1587E01F0,3,1,2,0,2,2,2,0,2,2,2,2
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Gainesville,Clinical Ultrasound/Gainesville,Clinical Ultrasound,1587E01F1,0,0,0,0,1,0,1,0,0,0,0,0
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Minimally Invasive Gynecologic Surgery,Minimally Invasive Gynecologic Surgery,1587X40F0,0,0,0,0,1,1,0,0,1,1,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Emergency Medicine (Emergency Medicine),Pediatric Emergency Medicine,1101114F0,2,1,3,3,3,3,2,2,3,3,3,3
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Emergency Medicine/EM-F Track,Pediatric Emergency Medicine,1101114F1,1,0,1,1,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Cardiovascular Disease/Clinical,Cardiovascular Disease,1101141F0,7,7,6,6,6,6,6,6,5,5,6,6
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Endocrinology/Clinical,Endocrinology,1101143F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Gastroenterology/Clinical,Gastroenterology,1101144F0,3,3,3,3,3,3,3,3,2,2,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Infectious Disease/Clinical,Infectious Disease,1101146F0,1,0,1,0,1,1,1,1,1,0,1,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Nephrology/Clinical,Nephrology,1101148F0,2,1,2,0,2,0,2,0,2,1,1,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Rheumatology,Rheumatology,1101150F0,1,1,1,0,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Interventional Cardiology,Interventional Cardiology,1101152S0,2,0,0,0,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1101154S0,1,1,1,1,1,1,1,1,1,1,2,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Hematology and Oncology/Clinical,Hematology and Oncology,1101155F0,2,2,2,2,2,2,2,2,2,2,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pulmonary/Critical Care,Pulmonary Critical Care,1101156F0,4,4,4,2,3,3,3,3,3,3,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pulmonary/Critical Care-CCM,Pulmonary Critical Care,1101156F1,1,1,1,1,1,1,0,0,0,0,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Vascular Neurology,Vascular Neurology,1101188F0,2,2,0,0,2,1,2,2,2,0,2,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Endocrinology,Pediatric Endocrinology,1101326F0,1,1,1,0,1,0,1,0,1,1,1,1
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Hematology/Oncology,Pediatric Hematology/Oncology,1101327F0,2,1,1,0,2,1,1,1,1,0,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Hospital Medicine,Pediatric Hospital Medicine,1101334F0,1,1,1,1,1,1,1,1,1,1,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Pediatric Infectious Diseases,Pediatric Infectious Diseases,1101335F0,2,0,2,0,0,0,1,0,1,0,1,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Child Abuse,Child Abuse,1101339F0,0,0,1,0,2,0,0,0,1,0,1,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,1101405F0,2,2,2,2,2,2,3,1,1,1,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Interventional Radiology,Interventional Radiology,1101415F0,2,1,1,1,2,2,2,2,1,1,2,2
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Surgical Critical Care,Surgical Critical Care,1101442F0,2,0,2,1,2,0,2,2,2,2,2,1
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Hospice and Palliative Med/Pediatrics,Pediatric Hospice and Palliative Medicine,1101540F1,0,0,0,0,1,1,1,0,1,1,0,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Clinical Ultrasound,Clinical Ultrasound,1101E01F0,2,0,2,0,2,0,2,0,1,1,1,0
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Breast Imaging,Breast Imaging,1101R02F0,1,0,1,1,1,1,0,0,0,0,1,1
Specialty,U Florida COM-Jacksonville,U Florida COM-Jacksonville,SNHAF,Jacksonville,Jacksonville,Musculoskeletal Radiology,Musculoskeletal Radiology,1101R26F0,1,0,1,1,0,0,1,1,0,0,1,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Anesthesiology,Pediatric Anesthesiology,1824042F0,0,0,1,0,1,0,1,0,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Emergency Medical Services,Emergency Medical Services,1824112F0,0,0,2,2,1,1,1,1,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Emergency Medicine (Emergency Medicine),Pediatric Emergency Medicine,1824114F0,2,1,0,0,1,1,2,2,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Sports Med (Fam Med)/Primary Care Trk,Sports Medicine,1824127F0,1,1,1,1,1,1,1,1,1,1,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Sports Med (Fam Med)/Emer Med Trk,Sports Medicine,1824127F2,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Cardiovascular Disease,Cardiovascular Disease,1824141F0,7,7,7,7,7,7,7,7,7,7,8,8
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Endocrinology/Clinical,Endocrinology,1824143F0,4,4,4,4,3,3,4,4,3,3,4,4
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Gastroenterology/Clinical Investigator Research,Gastroenterology,1824144F0,4,4,5,5,4,4,4,4,4,4,4,4
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Infectious Disease,Infectious Disease,1824146F0,4,3,3,3,4,4,3,3,4,4,3,3
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Nephrology/Clinical,Nephrology,1824148F0,5,5,4,4,4,4,4,4,4,3,4,4
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Rheumatology,Rheumatology,1824150F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Geriatric Medicine (Internal Medicine),Geriatric Medicine,1824151F0,2,1,0,0,2,0,2,2,2,1,2,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Interventional Cardiology,Interventional Cardiology,1824152S0,2,0,0,0,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1824154S0,0,0,0,0,2,2,1,1,2,2,2,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Hematology and Oncology/Clinical,Hematology and Oncology,1824155F0,5,5,5,5,5,5,5,5,5,5,5,5
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pulmonary/Critical Care,Pulmonary Critical Care,1824156F0,6,6,7,7,9,9,6,6,6,6,7,7
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pulmonary/Critical Care-Research,Pulmonary Critical Care,1824156F1,1,1,0,0,0,0,1,1,1,1,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1824159S0,1,0,1,0,1,1,1,1,1,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Epilepsy,Epilepsy,1824184F0,2,2,2,1,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Vascular Neurology,Vascular Neurology,1824188F0,3,3,3,3,3,3,3,3,3,3,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Maternal-Fetal Medicine,Maternal-Fetal Medicine,1824230F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Orthopaedic Hand Surgery,Orthopaedic Hand Surgery,1824263F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Critical Care Med/Gainesville,Pediatric Critical Care Medicine,1824323F0,2,2,2,1,2,0,2,2,0,0,2,2
Specialty,U Florida COM-Shands Hosp,UF Shands - OH Arnold Palmer,SNHAF,Gainesville,Orlando,Pediatric Critical Care Med/Orlando,Pediatric Critical Care Medicine,1824323F1,0,0,0,0,0,0,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Cardiology,Pediatric Cardiology,1824325F0,2,2,1,1,1,1,2,2,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Endocrinology,Pediatric Endocrinology,1824326F0,2,0,2,0,2,0,1,0,2,2,2,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Hematology/Oncology,Pediatric Hematology/Oncology,1824327F0,1,1,1,1,2,2,1,1,1,0,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Nephrology,Pediatric Nephrology,1824328F0,2,0,2,0,2,0,1,0,2,0,2,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Neonatal-Perinatal Medicine,Neonatal-Perinatal Medicine,1824329F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,U Florida COM-Shands Hosp,UF Shands - OH Arnold Palmer,SNHAF,Gainesville,Orlando,Neonatal-Perinatal Medicine/Orlando,Neonatal-Perinatal Medicine,1824329F1,0,0,0,0,0,0,1,1,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Pulmonology,Pediatric Pulmonology,1824330F1,1,0,1,1,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Rheumatology,Pediatric Rheumatology,1824331F0,2,0,2,1,2,0,1,0,1,0,1,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Gastroenterology,Pediatric Gastroenterology,1824332F0,1,0,1,1,1,1,1,1,1,1,0,0
Specialty,U Florida COM-Shands Hosp,UF Shands - OH Arnold Palmer,SNHAF,Gainesville,Orlando,Pediatric Gastroenterology/Arnold Palmer,Pediatric Gastroenterology,1824332F1,0,0,0,0,0,0,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,UF Shands - OH Arnold Palmer,SNHAF,Gainesville,Orlando,Pediatric Sports Medicine/Orlando,Pediatric Sports Medicine,1824333F0,0,0,0,0,0,0,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Hand Surgery (Plastic Surg),Hand Surgery (Plastic Surgery),1824363F0,1,0,0,0,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Addiction Medicine,Addiction Medicine,1824404F0,2,1,6,2,6,5,0,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Interventional Radiology,Interventional Radiology,1824415F0,3,2,4,4,4,4,4,4,3,3,4,4
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Neuroradiology,Neuroradiology,1824423F0,2,2,0,0,3,1,3,2,3,3,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Surgical Critical Care,Surgical Critical Care,1824442F0,3,3,3,1,3,3,3,3,3,3,3,3
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Surg Crit Care/Acute Care Surg,Surgical Critical Care,1824442F1,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pediatric Surgery,Pediatric Surgery,1824445F0,0,0,1,1,0,0,0,0,0,0,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Vascular Surgery,Vascular Surgery,1824450F0,2,2,3,3,2,2,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Thoracic Surgery,Thoracic Surgery,1824460F0,1,1,1,1,0,0,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Sleep Medicine,Sleep Medicine,1824520F0,2,0,2,0,2,2,2,2,2,2,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pain Medicine,Pain Medicine,1824530F0,4,4,4,4,4,4,4,4,4,4,4,4
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Pain Medicine/14 Month,Pain Medicine,1824530F1,0,0,2,2,2,2,2,2,2,2,2,2
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Clinical Ultrasound,Clinical Ultrasound,1824E01F0,2,1,2,0,2,1,2,0,2,2,2,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Global Emergency Medicine,Global Emergency Medicine,1824E02F0,1,0,1,0,1,1,1,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Headache Medicine,Headache Medicine,1824N01F0,0,0,1,1,0,0,0,0,0,0,0,0
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Interventional Pulmonology,Interventional Pulmonology,1824P49S0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Florida COM-Shands Hosp,U Florida COM-Shands Hosp,SNHAF,Gainesville,Gainesville,Musculoskeletal Radiology,Musculoskeletal Radiology,1824R26F0,2,1,2,1,2,2,2,2,2,2,2,2
Specialty,U Miami MSOM/Holy Cross-FL,U Miami MSOM/Holy Cross,NOT,Miami,Miami,Headache Medicine,Headache Medicine,1821N01F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Allergy and Immunology/Pediatrics,Allergy & Immunology,1104020F0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Anesthesiology,Pediatric Anesthesiology,1104042F1,0,0,2,1,2,2,2,2,0,0,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Colon and Rectal Surgery,Colon and Rectal Surgery,1104060F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Sports Medicine (Fam Med),Sports Medicine,1104127F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Medical Genetics,Medical Genetics,1104130F0,2,0,0,0,2,2,1,0,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Cardiovascular Disease,Cardiovascular Disease,1104141F0,7,7,7,7,7,7,7,7,7,7,6,6
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Cardiovascular Disease/Funded,Cardiovascular Disease,1104141F2,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Endocrinology/Clinical,Endocrinology,1104143F0,4,4,3,3,4,4,3,3,4,3,3,3
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Gastroenterology/Clinical,Gastroenterology,1104144F0,6,6,5,5,4,4,5,5,4,4,4,4
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Gastroenterology/Research T32,Gastroenterology,1104144F1,0,0,0,0,1,1,1,1,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Infectious Disease,Infectious Disease,1104146F0,5,4,5,1,5,5,5,5,5,5,5,5
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Nephrology/Clinical,Nephrology,1104148F0,5,4,5,2,5,5,5,5,5,5,5,5
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Rheumatology,Rheumatology,1104150F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Geriatric Medicine (Internal Medicine),Geriatric Medicine,1104151F0,6,5,7,2,6,5,6,6,6,1,8,5
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Geriatric Med (Int Med)/Palliative,Geriatric Medicine,1104151F1,0,0,0,0,1,0,1,1,1,0,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Interventional Cardiology,Interventional Cardiology,1104152S0,3,3,0,0,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1104154S0,1,1,0,0,1,1,0,0,2,2,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Hematology and Oncology/Clinical,Hematology and Oncology,1104155F0,5,5,6,6,5,5,5,5,5,5,5,5
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pulmonary/Critical Care,Pulmonary Critical Care,1104156F0,8,8,6,6,8,8,4,4,7,7,7,7
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pulmonary/Critical Care-CCM,Pulmonary Critical Care,1104156F1,1,1,3,2,1,1,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1104159S0,2,0,2,0,2,0,2,0,2,0,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Epilepsy,Epilepsy,1104184F0,2,1,2,2,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Clinical Neurophysiology,Clinical Neurophysiology,1104187F0,2,2,2,1,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Vascular Neurology,Vascular Neurology,1104188F0,4,4,4,4,4,4,3,3,3,3,3,3
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Gynecologic Oncology,Gynecologic Oncology,1104225F0,0,0,2,2,1,1,1,1,0,0,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Maternal-Fetal Medicine,Maternal-Fetal Medicine,1104230F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Reproductive Endocrinology,Reproductive Endocrinology,1104235F0,1,1,1,1,0,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Orthopaedic Hand Surgery,Orthopaedic Hand Surgery,1104263F0,2,0,2,2,2,2,2,2,2,0,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Critical Care Medicine,Pediatric Critical Care Medicine,1104323F0,3,3,2,0,2,2,2,2,2,2,3,3
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Cardiology,Pediatric Cardiology,1104325F0,1,1,1,1,2,1,2,2,2,0,2,2
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Endocrinology,Pediatric Endocrinology,1104326F0,0,0,1,0,1,1,1,1,1,1,1,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Hematology/Oncology,Pediatric Hematology/Oncology,1104327F0,1,1,1,1,0,0,1,1,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Nephrology,Pediatric Nephrology,1104328F0,1,1,1,1,0,0,1,1,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Neonatal-Perinatal Medicine,Neonatal-Perinatal Medicine,1104329F0,4,3,3,3,3,3,4,4,3,3,3,3
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Pulmonology,Pediatric Pulmonology,1104330F0,1,1,1,0,1,0,0,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Gastroenterology,Pediatric Gastroenterology,1104332F0,1,0,1,1,1,1,1,1,1,1,1,1
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Pediatric Infectious Diseases,Pediatric Infectious Diseases,1104335F0,1,0,1,1,1,1,1,0,0,0,0,0
Specialty,U Miami / Jackson Health System-FL,U Miami/Jackson Health System,SNHAF,Miami,Miami,Spinal Cord Injury Medicine,Spinal Cord Injury Medicine,1104345F0,2,1,2,0,2,0,2,2,2,0,2,1
